primary_name,Customer Type,Period Name,Food Type,Week Name,Total Amount,Slot Timing From,Slot Timing To,city
Nexus Whitefiled,Adult,Dinner,VEG,TUESDAY,749,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,NON-VEG,TUESDAY,799,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Lunch,VEG,WEDNESDAY,799,11:30:00,18:00:00,Bengaluru
Nexus Whitefiled,Adult,Lunch,NON-VEG,WEDNESDAY,849,11:30:00,18:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,VEG,WEDNESDAY,799,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,NON-VEG,WEDNESDAY,849,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Lunch,VEG,THURSDAY,799,11:30:00,18:00:00,Bengaluru
Nexus Whitefiled,Adult,Lunch,NON-VEG,THURSDAY,849,11:30:00,18:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,VEG,THURSDAY,799,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,NON-VEG,THURSDAY,849,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Lunch,VEG,FRIDAY,899,11:30:00,18:00:00,Bengaluru
Nexus Whitefiled,Adult,Lunch,NON-VEG,FRIDAY,949,11:30:00,18:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,VEG,FRIDAY,899,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,NON-VEG,FRIDAY,949,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Lunch,VEG,SATURDAY,949,11:30:00,18:00:00,Bengaluru
Nexus Whitefiled,Adult,Lunch,NON-VEG,SATURDAY,999,11:30:00,18:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,VEG,SATURDAY,949,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Adult,Dinner,NON-VEG,SATURDAY,999,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Bengaluru
Nexus Whitefiled,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Bengaluru
Nexus Whitefiled,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,SUNDAY,429,11:30:00,16:00:00,Bengaluru
Nexus Whitefiled,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,MONDAY,429,12:00:00,16:00:00,Bengaluru
Nexus Whitefiled,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,TUESDAY,429,12:00:00,16:00:00,Bengaluru
Nexus Whitefiled,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,WEDNESDAY,429,12:00:00,16:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,THURSDAY,429,12:00:00,16:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,FRIDAY,429,12:00:00,16:00:00,Bengaluru
Nexus Whitefiled,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Bengaluru
Nexus Whitefiled,Child,Lunch,VEG,SATURDAY,429,12:00:00,16:00:00,Bengaluru
"Contractors Area, Bistupur",Child,Lunch,VEG,SUNDAY,469,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Lunch,VEG,TUESDAY,469,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Lunch,VEG,THURSDAY,469,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Lunch,VEG,FRIDAY,469,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Lunch,VEG,SATURDAY,469,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Lunch,VEG,WEDNESDAY,469,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Lunch,VEG,MONDAY,469,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Dinner,VEG,SUNDAY,469,18:00:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Dinner,VEG,TUESDAY,469,18:00:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Dinner,VEG,THURSDAY,469,18:00:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Dinner,VEG,FRIDAY,469,18:00:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Dinner,VEG,SATURDAY,469,18:00:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Dinner,VEG,WEDNESDAY,469,18:00:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Child,Dinner,VEG,MONDAY,469,18:00:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,VEG,TUESDAY,699,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,NON-VEG,TUESDAY,799,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,NON-VEG,WEDNESDAY,799,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,NON-VEG,THURSDAY,799,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,NON-VEG,FRIDAY,799,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,VEG,MONDAY,699,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,NON-VEG,MONDAY,799,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,VEG,WEDNESDAY,699,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,VEG,THURSDAY,699,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,VEG,FRIDAY,699,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,VEG,SATURDAY,799,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,VEG,SUNDAY,799,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,NON-VEG,SATURDAY,899,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Lunch,NON-VEG,SUNDAY,899,12:00:00,16:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,VEG,SUNDAY,799,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,VEG,MONDAY,699,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,VEG,TUESDAY,699,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,NON-VEG,TUESDAY,799,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,NON-VEG,WEDNESDAY,799,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,NON-VEG,THURSDAY,799,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,NON-VEG,FRIDAY,899,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,NON-VEG,SATURDAY,899,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,NON-VEG,SUNDAY,899,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,VEG,FRIDAY,799,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,NON-VEG,MONDAY,799,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,VEG,SATURDAY,799,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,VEG,WEDNESDAY,699,18:30:00,23:00:00,Jamshedpur
"Contractors Area, Bistupur",Adult,Dinner,VEG,THURSDAY,699,18:30:00,23:00:00,Jamshedpur
"Punjabi colony, Gannipur",Child,Lunch,VEG,SUNDAY,469,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Dinner,VEG,SUNDAY,469,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,VEG,SUNDAY,749,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,NON-VEG,SUNDAY,849,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,VEG,SUNDAY,749,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,NON-VEG,SUNDAY,849,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Dinner,VEG,MONDAY,469,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Lunch,VEG,MONDAY,299,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,VEG,MONDAY,699,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,NON-VEG,MONDAY,799,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,VEG,MONDAY,399,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,NON-VEG,MONDAY,449,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Dinner,VEG,TUESDAY,469,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Lunch,VEG,TUESDAY,299,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,VEG,TUESDAY,699,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,NON-VEG,TUESDAY,799,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,VEG,TUESDAY,399,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,NON-VEG,TUESDAY,449,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Dinner,VEG,WEDNESDAY,469,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Lunch,VEG,WEDNESDAY,299,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,NON-VEG,WEDNESDAY,799,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,VEG,WEDNESDAY,699,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,NON-VEG,WEDNESDAY,449,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,VEG,WEDNESDAY,399,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Dinner,VEG,THURSDAY,469,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Lunch,VEG,THURSDAY,299,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,NON-VEG,THURSDAY,799,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,VEG,THURSDAY,699,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,NON-VEG,THURSDAY,449,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,VEG,THURSDAY,399,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Dinner,VEG,FRIDAY,469,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Lunch,VEG,FRIDAY,299,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,NON-VEG,FRIDAY,799,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,VEG,FRIDAY,699,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,NON-VEG,FRIDAY,449,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,VEG,FRIDAY,399,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Lunch,VEG,SATURDAY,299,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Child,Dinner,VEG,SATURDAY,469,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,VEG,SATURDAY,449,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Lunch,NON-VEG,SATURDAY,499,12:00:00,17:45:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,VEG,SATURDAY,699,18:30:00,23:00:00,Muzaffarpur
"Punjabi colony, Gannipur",Adult,Dinner,NON-VEG,SATURDAY,799,18:30:00,23:00:00,Muzaffarpur
Nexus Ahmedabad One Mall,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,NON-VEG,SUNDAY,999,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,VEG,SUNDAY,899,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,NON-VEG,SUNDAY,924,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,VEG,SUNDAY,824,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Lunch,VEG,SUNDAY,429,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,NON-VEG,SUNDAY,999,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,VEG,SUNDAY,899,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,NON-VEG,MONDAY,999,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,VEG,MONDAY,899,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,NON-VEG,MONDAY,924,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,VEG,MONDAY,824,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Lunch,VEG,MONDAY,429,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,NON-VEG,MONDAY,999,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,VEG,MONDAY,899,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,NON-VEG,TUESDAY,999,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,VEG,TUESDAY,899,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,NON-VEG,TUESDAY,924,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,VEG,TUESDAY,824,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Lunch,VEG,TUESDAY,429,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,NON-VEG,TUESDAY,999,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,VEG,TUESDAY,899,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,NON-VEG,WEDNESDAY,999,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,VEG,WEDNESDAY,899,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,NON-VEG,WEDNESDAY,924,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,VEG,WEDNESDAY,824,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Lunch,VEG,WEDNESDAY,429,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,NON-VEG,WEDNESDAY,999,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,VEG,WEDNESDAY,899,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,NON-VEG,THURSDAY,999,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,VEG,THURSDAY,899,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,NON-VEG,THURSDAY,924,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,VEG,THURSDAY,824,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Lunch,VEG,THURSDAY,429,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,NON-VEG,THURSDAY,999,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,VEG,THURSDAY,899,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,NON-VEG,FRIDAY,999,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,VEG,FRIDAY,899,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,NON-VEG,FRIDAY,924,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,VEG,FRIDAY,824,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Lunch,VEG,FRIDAY,429,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,NON-VEG,FRIDAY,999,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,VEG,FRIDAY,899,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,NON-VEG,SATURDAY,999,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Dinner,VEG,SATURDAY,899,19:30:00,23:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,NON-VEG,SATURDAY,924,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Early Bird Dinner,VEG,SATURDAY,824,18:30:00,19:15:00,Ahmedabad
Nexus Ahmedabad One Mall,Child,Lunch,VEG,SATURDAY,299,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,NON-VEG,SATURDAY,999,12:00:00,16:00:00,Ahmedabad
Nexus Ahmedabad One Mall,Adult,Lunch,VEG,SATURDAY,899,12:00:00,16:00:00,Ahmedabad
"City Centre, Railway Station Road",Adult,Lunch,NON-VEG,SUNDAY,899,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,NON-VEG,MONDAY,799,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,NON-VEG,TUESDAY,799,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,NON-VEG,WEDNESDAY,799,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,NON-VEG,THURSDAY,799,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,NON-VEG,FRIDAY,799,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,NON-VEG,SATURDAY,899,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,VEG,SUNDAY,799,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,VEG,MONDAY,699,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,VEG,TUESDAY,699,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,VEG,WEDNESDAY,699,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,VEG,THURSDAY,699,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,VEG,FRIDAY,699,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Lunch,VEG,SATURDAY,799,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,NON-VEG,SUNDAY,899,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,NON-VEG,MONDAY,899,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,NON-VEG,TUESDAY,899,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,NON-VEG,WEDNESDAY,899,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,NON-VEG,THURSDAY,899,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,NON-VEG,FRIDAY,899,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,NON-VEG,SATURDAY,899,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,VEG,SUNDAY,799,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,VEG,MONDAY,799,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,VEG,TUESDAY,799,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,VEG,WEDNESDAY,799,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,VEG,THURSDAY,799,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,VEG,FRIDAY,799,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Adult,Dinner,VEG,SATURDAY,799,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Child,Lunch,VEG,THURSDAY,429,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Child,Lunch,VEG,SUNDAY,429,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Child,Lunch,VEG,TUESDAY,429,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Child,Lunch,VEG,WEDNESDAY,429,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Child,Lunch,VEG,SATURDAY,429,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Child,Lunch,VEG,FRIDAY,429,12:00:00,16:00:00,Bharuch
"City Centre, Railway Station Road",Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Bharuch
"City Centre, Railway Station Road",Child,Lunch,VEG,MONDAY,429,12:00:00,16:00:00,Bharuch
Nexus Amritsar Mall,Child,Lunch,VEG,SUNDAY,429,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Child,Dinner,VEG,SUNDAY,429,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,NON-VEG,SUNDAY,949,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,NON-VEG,SUNDAY,949,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,VEG,SUNDAY,849,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,VEG,SUNDAY,849,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Child,Lunch,VEG,MONDAY,299,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Child,Dinner,VEG,MONDAY,429,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,NON-VEG,MONDAY,499,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,NON-VEG,MONDAY,799,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,VEG,MONDAY,449,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,VEG,MONDAY,699,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Child,Lunch,VEG,TUESDAY,299,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Child,Dinner,VEG,TUESDAY,429,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,NON-VEG,TUESDAY,499,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,NON-VEG,TUESDAY,799,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,VEG,TUESDAY,449,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,VEG,TUESDAY,699,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Child,Lunch,VEG,WEDNESDAY,299,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Child,Dinner,VEG,WEDNESDAY,429,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,NON-VEG,WEDNESDAY,499,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,NON-VEG,WEDNESDAY,899,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,VEG,WEDNESDAY,449,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,VEG,WEDNESDAY,799,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Child,Lunch,VEG,THURSDAY,299,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Child,Dinner,VEG,THURSDAY,429,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,NON-VEG,THURSDAY,499,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,NON-VEG,THURSDAY,899,18:00:00,23:00:00,Amritsar
Nexus Amritsar Mall,Adult,Lunch,VEG,THURSDAY,449,12:00:00,17:45:00,Amritsar
Nexus Amritsar Mall,Adult,Dinner,VEG,THURSDAY,799,18:00:00,23:00:00,Amritsar
